date,tweet,sentiment
Fri Mar 23 05:23:00 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:24:20 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:25:04 +0000 2018,"@nikzh @vermorel The one who bet against technology usually is a loser. :)

#bitcoicash is #bitcoin and will scale to the world",1.0
Fri Mar 23 05:25:30 +0000 2018,Lol just got offered a scam job from a “bitcoin” company. Come on lads try harder,1.0
Fri Mar 23 05:25:48 +0000 2018,My PayPal and my bitcoin wallet are both jumpin like Jordan let’s keep this shit stackin,0.0
Fri Mar 23 05:26:28 +0000 2018,Our #bitcoin atm at #Chinatown is now back online.  Do drop by and feel free to come in to say hi.  #bitcoinsingapore,1.0
Fri Mar 23 05:26:30 +0000 2018,"@liluzifresh26 Sure they can, for example, I am Positive Bitcoin will end it's Negative spiral downwards.",1.0
Fri Mar 23 05:26:37 +0000 2018,New #bitcoin block 00000000000000000038933efa99946d8e7e25e8c5340a25782d0e3663232353 mined at height 514765.,1.0
Fri Mar 23 05:26:43 +0000 2018,"paperapapera1973@gmail.com Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:26:44 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:27:25 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:28:18 +0000 2018,I just won free 20 satoshi from GalaxyBitcoin 😍 #bitcoin #faucet #satoshi #freebitcoin @welovefaucet,1.0
Fri Mar 23 05:28:26 +0000 2018,I just won free 10 satoshi from PlayBitcoin 😍 #bitcoin #faucet #satoshi #freebitcoin @welovefaucet,1.0
Fri Mar 23 05:28:37 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:29:11 +0000 2018,Tomorrow would be a great day for Bitcoin to tank.,1.0
Fri Mar 23 05:29:28 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:29:40 +0000 2018,"#Bitcoin price failed to break past the $9,000 level after news of a potential shutdown of #Binance in Japan broke out.",0.0
Fri Mar 23 05:30:04 +0000 2018,One Bitcoin now worth $8381.97@bitstamp. High $9046.180. Low $8342.000. Market Cap $141.942 Billion #bitcoin,1.0
Fri Mar 23 05:30:06 +0000 2018,"Eventually, banks will welcome Bitcoin, just like telcos found a way to make a dime on the Internet.",1.0
Fri Mar 23 05:30:25 +0000 2018,#ADA Price is 0.00002252 (-0.00000020) #BTC / 0.189038 (-0.00175) #USD. Market rank is 6. #cardano #bitcoin #blockchain,0.0
Fri Mar 23 05:30:26 +0000 2018,#EOS Price is 0.00077749 (-0.00000575) #BTC / 6.52578 (-0.07241) #USD. Market rank is 7. #eos #bitcoin #blockchain,0.0
Fri Mar 23 05:30:27 +0000 2018,#SUB Price is 0.00004583 (-0.00000014) #BTC / 0.384062 (-0.00196) #USD. Market rank is 116. #substratum #bitcoin #blockchain,0.0
Fri Mar 23 05:30:29 +0000 2018,#XEM Price is 0.00003290 (-0.00000016) #BTC / 0.275727 (-0.00183) #USD. Market rank is 13. #nem #bitcoin #blockchain,0.0
Fri Mar 23 05:30:29 +0000 2018,#DASH Price is 0.0474443 (-0.00018450) #BTC / 397.633 (-2.29000) #USD. Market rank is 12. #dash #bitcoin #blockchain,0.0
Fri Mar 23 05:30:54 +0000 2018,@cz_binance CZ can you please add BItcoin Private. It adds exatly THE feutures that are missing in Bitcoin,0.0
Fri Mar 23 05:31:22 +0000 2018,@yahaya_aminu Very very exclusive currency the   ditcoin future Bitcoin very soon now buy ditcoin $3,1.0
Fri Mar 23 05:31:48 +0000 2018,"""The idea that Bitcoin Cash doesn't have competent developers is a BS narrative."" - @VinnyLingham at @Satoshis_Vision",1.0
Fri Mar 23 05:32:40 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:33:59 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:34:10 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:34:37 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:35:08 +0000 2018,",Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:35:05 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:35:12 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:36:54 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:37:04 +0000 2018,Thanks @ryanxcharles &amp; @VinnyLingham for your insights on both sides of the #Bitcoin debate @Satoshis_Vision 🌏✌️🤙,1.0
Fri Mar 23 05:38:12 +0000 2018,Assuming Bitcoin needs use cases to become ' a thing' is silly. It just needs enough rich people and banks to think it's good for them.,1.0
Fri Mar 23 05:38:50 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:40:15 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:40:32 +0000 2018,"""Lost coins only make everyone else's coins worth slightly more. Think of it as a donation to everyone."" - Satoshi Nakamoto #bitcoin #quote",1.0
Fri Mar 23 05:41:30 +0000 2018,".Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:41:40 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:41:58 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:42:13 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin good
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:42:28 +0000 2018,We need Bitcoin to stay over $8300. Im already starting to see the vacuum on alts that have risen over this last week.,0.0
Fri Mar 23 05:42:45 +0000 2018,"So fucking sick of this market.

#cryptocurrency #crypto #BTC #bitcoin",0.0
Fri Mar 23 05:43:39 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:43:55 +0000 2018,@FlyGuyInTheSky Bitcoin Stinks,0.0
Fri Mar 23 05:43:57 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:44:14 +0000 2018,@zebpay TCC is Next BITCOIN of India.... The Champcoin is best cryptocruncy,1.0
Fri Mar 23 05:44:23 +0000 2018,"0,00001293 Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:46:05 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:48:05 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:49:28 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:50:02 +0000 2018,"BTC-STEEM AskRate: 0.00024274 #Bittrex  #STEEM $STEEM #STEEM #altcoin #altcoins #bitcoin
 ♥ FOLLOW for PROFIT",1.0
Fri Mar 23 05:51:36 +0000 2018,@sprenten @jucoplayerinfo Oh hi. Ok. Ill send you bitcoin.,0.0
Fri Mar 23 05:51:53 +0000 2018,"BITCOIN FACTS: On the first 5 years of #Bitcoin existence, it grew from $0 to $1,000",1.0
Fri Mar 23 05:54:08 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:54:19 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:56:24 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:56:36 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet
3. use ABI648 as ref",1.0
Fri Mar 23 05:56:44 +0000 2018,"@cryptomanran Agreed, there are plenty of other exchanges Japanese can buy bitcoin.",0.0
Fri Mar 23 05:56:45 +0000 2018,"@MarkYusko So... what say you , Buy Bitcoin now or wait a little longer?",0.0
Fri Mar 23 05:57:50 +0000 2018,"i think bitcoin ... may be significant perversely precisely because it takes a lot of time to mine, or to make headway ...",1.0
Fri Mar 23 05:58:29 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:58:41 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:59:14 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:59:40 +0000 2018,What do you think will be the next big success like bitcoin? #cryptocurrency #ico,1.0
Fri Mar 23 05:59:58 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:00:02 +0000 2018,"Average Bitcoin market price is: USD 8,401.86, EUR 6,812.67",0.0
Fri Mar 23 06:00:11 +0000 2018,@jolb_ Top 10 Emotions The Biggest Bitcoin Miners Doesn’t Want You To Know About,1.0
Fri Mar 23 06:00:26 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:00:28 +0000 2018,#DASH Price is 0.0477892 (+0.00034490) #BTC / 401.096 (+3.46300) #USD. Market rank is 11. #dash #bitcoin #blockchain,0.0
Fri Mar 23 06:00:29 +0000 2018,#ADA Price is 0.00002259 (+0.00000007) #BTC / 0.189612 (+0.00057) #USD. Market rank is 6. #cardano #bitcoin #blockchain,0.0
Fri Mar 23 06:00:29 +0000 2018,#SUB Price is 0.00004558 (-0.00000025) #BTC / 0.382547 (-0.00151) #USD. Market rank is 116. #substratum #bitcoin #blockchain,0.0
Fri Mar 23 06:00:29 +0000 2018,#XEM Price is 0.00003291 (+0.00000001) #BTC / 0.276204 (+0.00048) #USD. Market rank is 13. #nem #bitcoin #blockchain,0.0
Fri Mar 23 06:00:30 +0000 2018,#EOS Price is 0.00078247 (+0.00000498) #BTC / 6.56728 (+0.04150) #USD. Market rank is 7. #eos #bitcoin #blockchain,0.0
Fri Mar 23 06:00:35 +0000 2018,"It's March 23, 2018 at 08:00AM, good morning people, ready for a new and #wild day?! #bitcoin #litecoin #dogecoin #monero #usd #btc #nxt",1.0
Fri Mar 23 06:00:52 +0000 2018,"It's March 23, 2018 at 08:00AM, good morning people, ready for a new and #wild day?! #bitcoin #litecoin #dogecoin #monero #usd #btc #nxt",1.0
Fri Mar 23 06:00:54 +0000 2018,"It's March 23, 2018 at 08:00AM, good morning people, ready for a new and #wild day?! #bitcoin #litecoin #dogecoin #monero #usd #btc #nxt",1.0
Fri Mar 23 06:01:16 +0000 2018,Current price of Bitcoin is $8382.00 “Like” if thats good for you and “retweet” if thats not good for you #bitcoin #btc #bitcoinprice,1.0
Fri Mar 23 06:02:15 +0000 2018,"It's March 23, 2018 at 08:00AM, good morning people, ready for a new and #wild day?! #bitcoin #litecoin #dogecoin #monero #usd #btc #nxt",1.0
Fri Mar 23 06:02:28 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:02:40 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:03:05 +0000 2018,"THE MOST INNOVATIVE AND LUCRATIVE WAY TO EARN BITCOIN
JOIN BITCLUB NETWORK! !",1.0
Fri Mar 23 06:03:56 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:04:21 +0000 2018,Not afraid of heights - afraid of widths. #bitcoin #mining #free,1.0
Fri Mar 23 06:04:27 +0000 2018,@yahaya_aminu Ditcoin is best cryptocurrency ditcoin my life Bitcoin my dream,1.0
Fri Mar 23 06:04:29 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:06:21 +0000 2018,"#surprise #presents #crypto #bitcoin #ethereum #litecoin #tron #blockchain #party #game #cryptonews

its awesome technology",1.0
Fri Mar 23 06:06:37 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:06:52 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:06:54 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:07:10 +0000 2018,"MEarn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:07:30 +0000 2018,Bitcoin is the new gold ! Retweet if you agree #bitcoins #bitcoinisgold #bitcoinworld #bitcoinnews #bitcoin,1.0
Fri Mar 23 06:07:50 +0000 2018,"guys, Bitcoin is SO cool 😎",1.0
Fri Mar 23 06:08:23 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:08:49 +0000 2018,New #bitcoin block 000000000000000000302f93f324f3ff181ef7b90b0fa362e598a4282359d8b9 mined at height 514766.,1.0
Fri Mar 23 06:09:08 +0000 2018,BTC $8437.14 Down -$23.19 -0.27% in the last hour #bitcoin #bitsmart,0.0
Fri Mar 23 06:09:06 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:09:22 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:09:28 +0000 2018,@mrupsys @alistairmilne So now bitcoin is an indication of intellectual ability?,1.0
Fri Mar 23 06:09:32 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:09:43 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:09:58 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:10:30 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:11:01 +0000 2018,@Bitcoin Worrying! Looks like the way they do their routing currently is flawed. I hope they fix this.,0.0
Fri Mar 23 06:12:31 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:12:34 +0000 2018,"Bitcoin just moves this fast now, it aint fast, young, and fun anymore. Kinda like me.",1.0
Fri Mar 23 06:12:59 +0000 2018,@ProfFaustus Jesus this was like reading a tabloid article. So you are advertising to be doing what Bitcoin already does? Great.,1.0
Fri Mar 23 06:13:00 +0000 2018,i take great care about bitcoin can i just buy some ethereum on minecraft,1.0
Fri Mar 23 06:13:41 +0000 2018,"Here’s a very good video on bitcoin guys, just watch it!",1.0
Fri Mar 23 06:14:07 +0000 2018,"another dip for #bitcoin from $9k to $8k, a good time to buy.😀 #BTC #trading #bitconprice #price #Crypto #cryptocurrency",1.0
Fri Mar 23 06:14:24 +0000 2018,"this guy brought up bitcoin on a first date but i'm considering a second b/c he had nice hair...i really do hate myself, huh",1.0
Fri Mar 23 06:14:25 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:14:33 +0000 2018,"More
#Ice #Pay #Airdrop #Bounty #Transaction #Performance #Bitcoin #Ethereum #MEW",1.0
Fri Mar 23 06:14:48 +0000 2018,"@magicalmoney_ Enter draw to win ten million MIM$ #bitcoin #crypto
@IGlowInThe_Dark
@shamsudean1

3PEcKmEvpSanttic7TKtjFvgqFL3pgPhDKm",1.0
Fri Mar 23 06:15:06 +0000 2018,"TUBI will be listed at coinmarketcap very soon! 
#Altcoins #bitcoin #TokenFest #tokenSale #ethereum #Cryptos #cryptotrading",1.0
Fri Mar 23 06:15:18 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:16:06 +0000 2018,"@magicalmoney_ @CHUDDI_KAY @youb 
Enter draw to win ten million MIM$ #bitcoin #crypto

3PEcKmEvpSanttic7TKtjFvgqFL3pgPhDKm",1.0
Fri Mar 23 06:16:15 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:16:41 +0000 2018,"@magicalmoney_ @UMARUBERNARD @crypto_xpress 
Enter draw to win ten million MIM$ #bitcoin #crypto

3PEcKmEvpSanttic7TKtjFvgqFL3pgPhDKm",1.0
Fri Mar 23 06:17:03 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:17:26 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:17:47 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:17:50 +0000 2018,@CodeSCrypto @coindesk Like... why has Bitcoin not climbed to $1.0Mil yet from this? Lol,1.0
Fri Mar 23 06:18:05 +0000 2018,"inb4: ""Black Friday"" $btc $DJI #crypto #bitcoin #tradewars #donaldpump",0.0
Fri Mar 23 06:18:41 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:18:49 +0000 2018,@zebpay Tcc one and only one best second Bitcoin cryptocrency,1.0
Fri Mar 23 06:20:22 +0000 2018,@Cylinders_io Interesting project good future for him! #CCA #ICO #Crowdsale #Bitcoin #Blockchain #Token #ETH #Ethereum #TokenSale,1.0
Fri Mar 23 06:21:07 +0000 2018,@MarkYusko @FoxBusiness @MorningsMaria @MariaBartiromo is there an over under on how many times you use the word ‘bitcoin’ on the show?,1.0
Fri Mar 23 06:21:27 +0000 2018,@chuckwoolery All the more reason to give gun owners and gun dealers reason to use Bitcoin!!,1.0
Fri Mar 23 06:21:52 +0000 2018,"@missbitcoin_mai I wish Bitcoin was spelled ""Bit-o-coin"", sounds cool",1.0
Fri Mar 23 06:22:09 +0000 2018,@nytimes @Bitcoin All the more reason for gun owners and gun dealers start using bitcoin!!,1.0
Fri Mar 23 06:22:17 +0000 2018,Excellent projects always deserve a lot of attention. #ICO #Crowdsale #Bitcoin #Blockchain #Token #ETH #Ethereum #TokenSale,1.0
Fri Mar 23 06:22:51 +0000 2018,"@esocktheman 2-time best man, ordained wedding officiant and international battle rapper. hmu for rates, Bitcoin only.",1.0
Fri Mar 23 06:23:17 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:24:51 +0000 2018,Add the two letters„ch“ somwhere to #bitcoin. Yeah right... that‘s some swiss bank conpiracy theory shit. Don‘t buy this crap!,0.0
Fri Mar 23 06:25:21 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:26:14 +0000 2018,Fuck a bitcoin,0.0
Fri Mar 23 06:26:20 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:26:22 +0000 2018,Interested in learning more about blockchain and cryptocurrency like Bitcoin? Come join me and IBM at the IBM Coder Program! #IBMCoder,1.0
Fri Mar 23 06:26:54 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:27:39 +0000 2018,@aliraja How can you 'predict' when bitcoin goes down?,0.0
Fri Mar 23 06:28:40 +0000 2018,Mainly focuses on #bitcoin and #ethereum,1.0
Fri Mar 23 06:29:04 +0000 2018,@DavidHayCrypto But the real question is: How much Bitcoin is it worth?,1.0
Fri Mar 23 06:30:05 +0000 2018,One Bitcoin now worth $8417.00@bitstamp. High $9028.740. Low $8342.000. Market Cap $142.535 Billion #bitcoin,1.0
Fri Mar 23 06:30:28 +0000 2018,#EOS Price is 0.00078052 (-0.00000195) #BTC / 6.56003 (-0.00725) #USD. Market rank is 7. #eos #bitcoin #blockchain,0.0
Fri Mar 23 06:30:29 +0000 2018,#ADA Price is 0.00002255 (-0.00000004) #BTC / 0.189556 (-0.00006) #USD. Market rank is 6. #cardano #bitcoin #blockchain,0.0
Fri Mar 23 06:30:30 +0000 2018,#DASH Price is 0.0478863 (+0.00009710) #BTC / 402.467 (+1.37100) #USD. Market rank is 11. #dash #bitcoin #blockchain,0.0
Fri Mar 23 06:30:30 +0000 2018,#SUB Price is 0.00004536 (-0.00000022) #BTC / 0.381257 (-0.00129) #USD. Market rank is 116. #substratum #bitcoin #blockchain,0.0
Fri Mar 23 06:30:30 +0000 2018,#XEM Price is 0.00003306 (+0.00000015) #BTC / 0.277827 (+0.00162) #USD. Market rank is 13. #nem #bitcoin #blockchain,0.0
Fri Mar 23 06:32:22 +0000 2018,"The technology is not under threat at all, it is extraordinary, highly successful #pauldavis #bitcoin #bitcoins #btc",1.0
Fri Mar 23 06:32:26 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:33:53 +0000 2018,I just won free 10 satoshi from PlayBitcoin 😍 #bitcoin #faucet #satoshi #freebitcoin @welovefaucet,1.0
Fri Mar 23 06:35:03 +0000 2018,"‘Diet Bitcoin’: Brother of Drug Kingpin Pablo Escobar Launches Bizarre ICO, Claims He Met Satoshi #blockchain $btc #trading",1.0
Fri Mar 23 06:35:32 +0000 2018,@FaucetHubIO how can I make a new address for bitcoin?,1.0
Fri Mar 23 06:36:01 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:36:44 +0000 2018,@CaptainScio dude u are amazing. Whats ur latest thoughts on crypto and bitcoin etc... in relation to Gann theory,1.0
Fri Mar 23 06:37:11 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:38:27 +0000 2018,"The year is 2020:

The Bitcoin community has forked again due to irreconcilable differences about Satoshi's gender.",0.0
Fri Mar 23 06:39:01 +0000 2018,"Sea of Red for #cryptocurrency today. #Bitcoin, #Ethereum, #Ripple take the plunge. Hope you enjoy the profits",1.0
Fri Mar 23 06:39:13 +0000 2018,Hey team...Just a reminder that the ICO price of $WAN was .34$....patience. #Bitcoin #eth #neo,0.0
Fri Mar 23 06:39:46 +0000 2018,Goldman Sachs apparently requires 100% margin from most customers for clearing BITCOIN FUTURES.,1.0
Fri Mar 23 06:40:09 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:40:19 +0000 2018,@ICODrops Another killer eth and bitcoin :))))))))(,1.0
Fri Mar 23 06:41:39 +0000 2018,@zebpay The Champcoin is next Bitcoin.Tcc is Frist cryptocurrency in India.I love Tcc,1.0
Fri Mar 23 06:43:25 +0000 2018,"$ICX listing on #bithumb is today and not the 25th. Hope there will be some good price action! •
•
#icon #btc #bitcoin #cryptocurrency",1.0
Fri Mar 23 06:43:32 +0000 2018,@benchten Are “billioins” some new type of bitcoin?,1.0
Fri Mar 23 06:44:00 +0000 2018,"really want to donate to sci-hub for its priceless service rendered to all broke students but why do u only accept bitcoin, sci-hub.",1.0
Fri Mar 23 06:44:23 +0000 2018,"425 #Bitcoin mined since last tweet.
 
 It represents $3,587,425 (At $8,441 per $BTC #BTC) 
 New Supply: 16,934,575 
 Progress: 80.64 %",1.0
Fri Mar 23 06:46:03 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:46:55 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:47:08 +0000 2018,"Who else is ""Doubling Down"" on Bitcoin? 
Peter Thiel
Rainer-Marc Frey
....",0.0
Fri Mar 23 06:47:20 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:47:43 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:47:46 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:47:53 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:48:40 +0000 2018,"@JoelOsteen Heaven Helps Those who Help Themselves. Get Started with Bitcoin trade and Earn over $12,000 Weekly. Follow the Right Part.",1.0
Fri Mar 23 06:48:44 +0000 2018,"@Cointelegraph This debate about what coins are, including Bitcoin, is really stupid.",0.0
Fri Mar 23 06:48:50 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:50:01 +0000 2018,"BTC-SIB AskRate: 0.00014245 #Bittrex  #SIB $SIB #Siberian Chervonets #altcoin #bitcoin #cryptocurrencies
 ♥ FOLLOW for PROFIT",1.0
Fri Mar 23 06:51:08 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:52:24 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:53:56 +0000 2018,"aEarn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:54:11 +0000 2018,@Altcoinbuzzio Litecoin bitcoin safest but plenty others quite safe,1.0
Fri Mar 23 06:56:13 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:56:34 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
